579,5,6,38,242,Medium
580,10,291,4,21,Smallest
581,14,108,46,31,Smallest
582,13,41,2,185,Small
582,13,41,2,85,Smallest
583,16,29,4,48,Small
584,9,75,6,90,Medium
585,2,2,2,49,Small
585,2,2,2,110,Medium
585,2,2,2,3,Large
585,2,2,2,243,Medium
585,2,2,2,38,Small
585,2,2,2,135,Small
586,4,219,2,61,Small
586,4,219,2,120,Small
587,11,14,45,117,Smallest
588,13,17,6,2,Smallest
589,18,292,2,60,Smallest
590,13,35,2,4,Small
590,13,35,2,62,Smallest
590,13,35,2,25,Small
591,3,293,2,69,Smallest
592,13,294,2,9,Medium
592,13,294,2,212,Small
592,13,294,2,138,Small
593,7,109,5,2,Smallest
594,18,295,2,60,Small
594,18,295,2,41,Small
594,18,295,2,2,Small
594,18,295,2,119,Small
595,18,137,2,244,Small
595,18,137,2,38,Smallest
595,18,137,2,71,Small
596,10,296,5,12,Small
597,4,297,47,53,Small
597,4,297,47,12,Smallest
598,4,298,12,130,Large
598,4,298,12,30,Small
599,1,74,2,69,Smallest
600,6,299,2,14,Medium
601,1,300,5,103,Large
601,1,300,5,74,Large
602,2,2,2,111,Small
603,5,6,2,71,Largest
603,5,6,2,73,Largest
604,14,286,2,95,Smallest
605,13,294,2,245,Medium
606,13,294,3,24,Smallest
607,13,294,32,246,Small
607,13,294,32,138,Small
608,12,301,2,247,Small
609,12,302,2,58,Medium
610,12,302,2,58,Medium
611,7,99,5,186,Small
612,3,3,3,2,Small
612,3,3,3,4,Medium
613,13,31,6,4,Small
614,4,303,12,5,Small
614,4,303,12,73,Small
615,1,304,25,85,Smallest
616,8,121,2,71,Large
617,10,305,4,57,Small
617,10,305,4,7,Smallest
617,10,305,4,12,Small
618,6,306,4,69,Smallest
619,20,307,2,93,Medium
619,20,307,2,42,Medium
619,20,307,2,116,Smallest
620,8,308,2,14,Medium
621,13,48,2,29,Medium
621,13,48,2,142,Medium
621,13,48,2,71,Small
621,13,48,2,46,Large
621,13,48,2,2,Medium
622,1,255,5,248,Small
622,1,255,5,64,Small
623,1,309,5,110,Medium
623,1,309,5,249,Medium
623,1,309,5,36,Medium
624,13,17,5,89,Small
625,3,9,3,122,Medium
625,3,9,3,71,Medium
625,3,9,3,55,Medium
625,3,9,3,57,Large
625,3,9,3,19,Largest
625,3,9,3,23,Medium
626,9,75,6,3,Large
626,9,75,6,90,Medium
626,9,75,6,233,Medium
627,9,125,6,93,Medium
627,9,125,6,90,Large
628,17,310,2,84,Medium
628,17,310,2,65,Medium
629,13,39,6,38,Smallest
629,13,39,6,19,Medium
630,13,17,32,227,Medium
630,13,17,32,62,Small
630,13,17,32,111,Medium
630,13,17,32,57,Medium
631,13,80,2,22,Smallest
632,13,17,6,28,Smallest
633,7,311,5,2,Smallest
634,7,247,5,2,Small
635,18,178,11,109,Small
635,18,178,11,43,Small
636,3,37,3,19,Smallest
637,19,248,3,222,Smallest
638,12,312,24,250,Small
639,3,114,6,63,Smallest
640,13,17,32,57,Small
640,13,17,32,33,Large
640,13,17,32,251,Medium
641,4,313,4,141,Small
642,4,219,4,61,Small
642,4,219,4,55,Smallest
642,4,219,4,48,Smallest
643,9,314,6,34,Small
643,9,314,6,41,Small
644,11,14,45,31,Smallest
645,3,315,3,69,Smallest
646,3,316,31,252,Small
646,3,316,31,82,Small
646,3,316,31,4,Medium
646,3,316,31,104,Small
647,13,31,6,15,Smallest
647,13,31,6,22,Smallest
648,13,39,2,22,Small
649,9,12,6,4,Medium
649,9,12,6,15,Small
649,9,12,6,19,Medium
649,9,12,6,240,Small
649,9,12,6,143,Smallest
649,9,12,6,253,Small
650,10,317,5,6,Small
651,10,133,5,181,Small
651,10,133,5,6,Small
652,4,5,4,15,Smallest
653,11,14,8,37,Smallest
653,11,14,8,30,Small
654,12,318,2,147,Small
655,19,248,2,14,Smallest
656,13,31,6,4,Smallest
657,10,291,4,12,Smallest
658,22,319,3,69,Smallest
659,3,3,3,4,Smallest
660,2,320,2,160,Medium
660,2,320,2,85,Medium
660,2,320,2,204,Medium
660,2,320,2,49,Small
660,2,320,2,38,Medium
661,12,318,2,147,Large
661,12,318,2,171,Small
661,12,318,2,123,Largest
661,12,318,2,95,Largest
662,13,51,6,22,Smallest
663,11,14,8,157,Small
664,13,31,6,22,Smallest
665,6,321,4,69,Smallest
666,7,297,5,12,Small
667,13,17,32,225,Smallest
668,10,77,4,12,Smallest
669,7,322,5,2,Small
670,7,323,5,25,Smallest
671,1,60,11,74,Medium
671,1,60,11,86,Medium
671,1,60,11,44,Medium
671,1,60,11,137,Small
672,17,324,11,85,Smallest
673,1,325,5,254,Small
674,2,2,2,190,Small
675,18,184,11,44,Smallest
676,4,8,4,61,Small
676,4,8,4,130,Large
676,4,8,4,8,Small
676,4,8,4,123,Medium
677,11,81,20,93,Smallest
677,11,81,20,74,Smallest
678,11,14,20,31,Smallest
679,9,12,6,86,Medium
680,18,326,2,255,Medium
680,18,326,2,142,Smallest
680,18,326,2,71,Small
680,18,326,2,256,Medium
680,18,326,2,44,Medium
680,18,326,2,109,Small
681,20,327,2,116,Medium
682,16,192,4,14,Smallest
683,5,6,38,257,Medium
684,13,35,2,118,Medium
684,13,35,2,22,Large
684,13,35,2,61,Medium
684,13,35,2,57,Large
684,13,35,2,55,Large
684,13,35,2,15,Large
685,4,5,4,230,Small
686,14,328,2,22,Small
687,9,329,11,90,Smallest
687,9,329,11,44,Small
688,17,330,11,258,Medium
688,17,330,11,84,Small
688,17,330,11,85,Large
689,4,43,12,61,Small
690,2,2,2,116,Smallest
691,14,331,2,22,Medium
692,3,332,35,4,Medium
692,3,332,35,36,Medium
692,3,332,35,85,Medium
692,3,332,35,48,Medium
693,12,333,2,123,Medium
694,12,6,2,5,Small
695,18,157,11,44,Smallest
696,3,62,35,4,Smallest
696,3,62,35,63,Smallest
696,3,62,35,88,Smallest
697,13,334,2,85,Smallest
698,4,8,4,121,Smallest
699,8,118,2,116,Smallest
700,13,31,6,22,Smallest
701,3,9,3,19,Smallest
702,20,57,2,155,Smallest
703,9,75,6,93,Medium
703,9,75,6,34,Medium
703,9,75,6,90,Large
704,19,335,3,69,Smallest
705,1,336,2,111,Medium
705,1,336,2,189,Large
705,1,336,2,86,Small
705,1,336,2,76,Smallest
705,1,336,2,137,Small
706,8,264,2,76,Smallest
707,5,6,37,155,Smallest
708,4,337,4,7,Small
708,4,337,4,12,Medium
708,4,337,4,6,Medium
709,6,338,4,14,Smallest
710,3,9,3,19,Smallest
711,18,64,11,259,Smallest
712,16,29,4,48,Small
713,1,339,5,135,Small
713,1,339,5,103,Large
713,1,339,5,118,Medium
714,1,340,5,107,Medium
715,18,151,2,124,Small
715,18,151,2,29,Small
715,18,151,2,36,Largest
715,18,151,2,42,Medium
715,18,151,2,140,Largest
716,13,31,6,19,Smallest
717,4,341,4,5,Medium
717,4,341,4,9,Small
717,4,341,4,46,Medium
717,4,341,4,51,Medium
718,9,75,6,90,Small
719,11,14,8,157,Small
720,7,127,48,15,Smallest
721,11,14,8,157,Small
721,11,14,8,260,Small
721,11,14,8,106,Smallest
721,11,14,8,31,Smallest
721,11,14,8,37,Smallest
722,4,342,47,130,Smallest
723,1,290,2,42,Smallest
724,13,226,2,45,Smallest
725,6,338,4,14,Smallest
726,7,343,5,2,Smallest
727,9,12,6,22,Medium
